mutant_index,clim_fitness,nlim_fitness,switch_fitness,combined_fitness,delta_s,non_additivity
3447,-0.0022847390359188664,-0.008082298693366033,0.0010092391608452,-0.0051835188646424495,0.005797559657447167,0.00619275802548765
3448,-0.035919988944201696,-0.006882990954198133,-0.0016348434393049,-0.021401489949199916,-0.029036997990003564,0.019766646509895017
3449,-0.0022389268139423333,-0.014444844575441734,-0.0028149889439169334,-0.008341885694692033,0.012205917761499402,0.0055268967507751
3450,-0.038956962658060305,-0.012731207875488667,-0.0044523375224363336,-0.025844085266774487,-0.026225754782571636,0.021391747744338153
3451,-0.04913916200028614,-0.001835783625177533,-0.0014470585767867334,-0.025487472812731837,-0.047303378375108604,0.024040414235945103
3452,-0.0183718674985194,-0.011621409396589866,-0.002742168718175,-0.014996638447554632,-0.006750458101929533,0.012254469729379632
3453,-0.003308814685275567,-0.01866617234800483,-0.0082126473658866,-0.010987493516640199,0.015357357662729264,0.002774846150753598
3454,-0.008145029198463232,-0.020619777966678233,-0.0080578673035775,-0.014382403582570733,0.012474748768215001,0.006324536278993233
3455,-0.006460472929755199,-0.014163050297367266,-0.0033948099893433663,-0.010311761613561232,0.007702577367612067,0.006916951624217866
3456,-0.051010315625780296,-0.0035773212273398,-0.004204152284301367,-0.02729381842656005,-0.047432994398440495,0.023089666142258682
3459,-0.024557484790714765,-0.015174394019936166,-0.0038868521533197004,-0.019865939405325467,-0.009383090770778599,0.015979087252005766
3460,-0.026382072776042848,0.00400773260007115,-0.007087961255805267,-0.01118717008798585,-0.030389805376113996,0.004099208832180582
3461,-0.03508589028597376,-0.02142767901390047,-0.014328337902956465,-0.028256784649937115,-0.013658211272073291,0.01392844674698065
3462,-0.03794317949107,-0.017917980373581367,-0.003426831554592367,-0.027930579932325682,-0.02002519911748863,0.024503748377733316
3464,-0.044754739049314395,-0.010404791500648368,-0.004533366042427367,-0.02757976527498138,-0.03434994754866603,0.023046399232554013
3465,-0.0374786527451981,-0.0010389683776019668,0.000653236267719149,-0.019258810561400032,-0.036439684367596134,0.019912046829119182
3466,-0.029052299178830333,-0.012133504151615335,-0.0029527822085536333,-0.020592901665222832,-0.016918795027214998,0.017640119456669198
3467,-0.037871496429695256,-0.015716600754027,-0.006234016357101,-0.02679404859186113,-0.022154895675668255,0.02056003223476013
3468,-0.024094241370831868,-0.0092222628366838,-0.0003520887864799,-0.016658252103757834,-0.014871978534148067,0.016306163317277935
3469,-0.023305076908562868,-0.012441807327544666,-0.0089475390945137,-0.017873442118053768,-0.010863269581018202,0.008925903023540068
3470,-0.04884065474454727,-0.01594490121330287,-0.007563159358840767,-0.03239277797892507,-0.032895753531244395,0.024829618620084305
3471,-0.04741310236844463,-0.005999183908711601,-0.005761132393419467,-0.026706143138578116,-0.04141391845973302,0.02094501074515865
3472,-0.006245852243445066,-0.01961300861616477,-0.006433096614830667,-0.012929430429804918,0.013367156372719704,0.00649633381497425
3473,-0.0035429645305634773,-0.015834965182765535,0.006442146078971467,-0.009688964856664506,0.012292000652202057,0.016131110935635972
3474,-0.025528939384111198,-0.0147181647715486,-0.013231142971165165,-0.020123552077829898,-0.010810774612562598,0.006892409106664733
3475,-0.0252471494408147,-0.006777241213417,-0.0016696820188475334,-0.01601219532711585,-0.0184699082273977,0.014342513308268318
3476,-0.0019200851598319333,-0.0165794501383173,-0.0052591701337726,-0.009249767649074618,0.014659364978485368,0.0039905975153020174
3477,-0.027634127981416234,-0.013210736701813233,-0.005464462956930333,-0.020422432341614734,-0.014423391279603001,0.0149579693846844
3478,-0.04170692209720906,-0.0068634577418113,-0.002515770374506727,-0.024285189919510182,-0.03484346435539776,0.021769419545003454
3481,-0.007276104392984567,-0.008244259350592975,-0.0021304846475681664,-0.007760181871788771,0.0009681549576084081,0.005629697224220605
3482,-0.011612537606037067,-0.015995421005831702,-0.0021667399955448666,-0.013803979305934385,0.0043828833997946355,0.011637239310389519
3484,-0.027867272817218968,-0.018049784212178767,-0.0071655180639493,-0.022958528514698866,-0.009817488605040201,0.015793010450749566
3485,-0.0643957395828508,-0.0131606454243611,-0.005251721816482167,-0.03877819250360595,-0.0512350941584897,0.033526470687123784
3486,-0.040423216455581036,-0.022167438563379837,-0.020514106755395032,-0.031295327509480435,-0.0182557778922012,0.010781220754085403
3487,-0.03878615036398697,-0.02863947219037815,-0.010269575864777933,-0.033712811277182564,-0.010146678173608821,0.02344323541240463
3488,-0.04377218009499476,-0.011565927624149,-0.0027245495107691333,-0.02766905385957188,-0.03220625247084576,0.02494450434880275
3489,-0.016644732541587,-0.0072414590230908,-0.0006584327928919666,-0.0119430957823389,-0.009403273518496201,0.011284662989446933
3490,-0.0053750164311453,-0.017332777406943868,-0.0031755476455952,-0.011353896919044584,0.011957760975798568,0.008178349273449384
3491,-0.06918211266978573,-0.0156336285551411,-0.0131572387789644,-0.042407870612463414,-0.053548484114644634,0.029250631833499012
3492,-0.023409683815790998,-0.0257570378902464,-0.01620897212413627,-0.0245833608530187,0.002347354074455403,0.00837438872888243
3493,-0.0351639752323612,-0.016407106067544735,-0.005920624840677833,-0.02578554064995297,-0.018756869164816465,0.019864915809275137
3494,-0.06520728125708397,-0.013340920418729467,-0.012020257569171666,-0.03927410083790672,-0.051866360838354504,0.027253843268735055
3495,-0.028403550570128548,-0.0013988369453316336,0.0008484669070892999,-0.01490119375773009,-0.027004713624796915,0.01574966066481939
3497,-0.0589334641825943,-0.016110061605831234,-0.008776461531348966,-0.037521762894212767,-0.042823402576763064,0.028745301362863802
3498,-0.007625936404370966,-0.013526689711457767,-0.007956351305274568,-0.010576313057914366,0.005900753307086801,0.0026199617526397982
3499,-0.0165539958209495,-0.012698572655444365,-0.00022387857531693317,-0.014626284238196934,-0.003855423165505136,0.014402405662880001
3500,-0.03734392062346754,-0.011650010207650335,-0.004232715149230267,-0.024496965415558937,-0.0256939104158172,0.020264250266328672
3501,-0.055904810351958635,-0.012496642635752333,-0.005652390218365267,-0.034200726493855485,-0.0434081677162063,0.028548336275490218
3503,-0.0214898635696753,-0.006533545765319368,-0.007246082620493599,-0.014011704667497335,-0.014956317804355933,0.006765622047003736
3504,-0.022344928016506747,-0.0159991848198834,-0.005778086920852532,-0.019172056418195076,-0.006345743196623347,0.013393969497342544
3505,-0.0010392614710916,-0.015701853935640702,-0.006945352462130633,-0.00837055770336615,0.014662592464549103,0.0014252052412355174
3506,-0.003908147694907633,-0.015391507200683134,-0.0039888264283544994,-0.009649827447795384,0.0114833595057755,0.005661001019440884
3507,-0.011474543945647668,-0.03956424910188187,-0.0298989912172653,-0.025519396523764767,0.0280897051562342,-0.004379594693500532
3508,-0.06869240728540596,-0.029310975946604433,-0.02009962940367667,-0.0490016916160052,-0.03938143133880152,0.02890206221232853
3509,-0.0028942123493474665,-0.01687580154193,-0.005376993533864433,-0.009885006945638734,0.013981589192582534,0.004508013411774301
3510,-0.0025408935553703333,-0.015225293108700166,-0.007828657120748967,-0.00888309333203525,0.012684399553329832,0.0010544362112862825
3511,-0.007765121662151667,-0.029602830138399438,-0.018185997102930732,-0.018683975900275554,0.02183770847624777,0.0004979787973448217
3512,-0.0383164978711401,-0.027461033850105027,-0.007979082819630933,-0.03288876586062257,-0.010855464021035075,0.024909683040991636
3515,-0.0382041848496434,-0.005368726488966499,-0.0039406712304116,-0.021786455669304948,-0.0328354583606769,0.01784578443889335
3516,-0.008089094791522434,-0.0171633401942201,-0.005865952589798234,-0.012626217492871267,0.009074245402697667,0.006760264903073032
3518,-0.010851223726376766,-0.0177700921153376,-0.005670692631486634,-0.014310657920857183,0.006918868388960832,0.008639965289370548
3519,-0.0213519734128674,-0.013709896714999668,-0.0009691498098078334,-0.017530935063933533,-0.007642076697867732,0.0165617852541257
3520,-0.03158480172984985,-0.012420124616063668,-0.0021438195583245666,-0.02200246317295676,-0.01916467711378618,0.019858643614632195
3521,-0.0178721308618336,0.0049011815131248665,-0.00025837431014663333,-0.006485474674354367,-0.022773312374958467,0.006227100364207734
3522,-0.02865496583456145,-0.0176844865098677,-0.004036867212325767,-0.023169726172214574,-0.01097047932469375,0.019132858959888806
3523,-0.005095709889207034,-0.0102834493503947,-0.005761738925879733,-0.007689579619800867,0.0051877394611876656,0.0019278406939211342
3524,-0.031186698409779636,0.0007778996778910999,-0.0025819910007750333,-0.015204399365944268,-0.031964598087670736,0.012622408365169235
3527,-0.04550558102214957,-0.0081596204436778,0.0016389903918858334,-0.026832600732913686,-0.03734596057847177,0.02847159112479952
3528,-0.0010179886933735333,-0.015370910090896398,-0.004430632957427567,-0.008194449392134966,0.014352921397522865,0.003763816434707399
3529,-0.0033982438074239667,-0.007694135908441734,0.001790591649277767,-0.00554618985793285,0.004295892101017767,0.007336781507210617
3530,-0.04304884525319146,-0.0027321417529211334,-0.0002583596015970334,-0.0228904935030563,-0.04031670350027033,0.022632133901459267
3531,-0.021310709928753033,-0.009054333795458199,-0.0056879100492477006,-0.015182521862105617,-0.012256376133294835,0.009494611812857916
3532,-0.04768813920197384,-0.017302635871861066,-0.0075897996397346,-0.032495387536917456,-0.03038550333011277,0.024905587897182856
3533,-0.024824157243393548,-0.0060894900125681,-0.0035323780820877664,-0.015456823627980823,-0.01873466723082545,0.011924445545893057
3534,-0.009613094074546866,-0.011141768007502032,-0.0028981607078950333,-0.010377431041024449,0.0015286739329551657,0.007479270333129416
3535,-0.025893212423193934,-0.024686679812399,-0.008963256126183233,-0.025289946117796468,-0.0012065326107949352,0.016326689991613234
3536,-0.0052718405423147,-0.0130421287943992,-0.0026124577305889,-0.00915698466835695,0.007770288252084499,0.006544526937768049
3537,-0.003906787020189034,-0.013425654812001933,-0.006581025902850233,-0.008666220916095483,0.0095188677918129,0.00208519501324525
3538,-0.008510037017091234,-0.0193971314107816,-0.004075753845676894,-0.013953584213936419,0.010887094393690367,0.009877830368259524
3539,-0.024163777614102766,-0.006374379923928399,-0.005895595545836934,-0.015269078769015582,-0.017789397690174368,0.009373483223178648
3540,-0.0244212937158372,-0.009113945185517102,-0.0004193719753257001,-0.01676761945067715,-0.015307348530320097,0.01634824747535145
3542,-0.03896523909914363,-0.007716044979836,-0.0022255539822983,-0.023340642039489816,-0.03124919411930763,0.021115088057191516
3543,-0.03940424147428483,-0.004149582658758334,-0.0010168712946398,-0.021776912066521582,-0.0352546588155265,0.02076004077188178
3544,-0.035367470259324636,-0.015012416615155367,-0.0040597435600215,-0.02518994343724,-0.02035505364416927,0.0211301998772185
3545,-0.0021830911704904337,-0.017936143217612634,-0.007658079762012,-0.010059617194051533,0.015753052047122202,0.002401537432039533
3546,-0.0020717794176349,-0.0138776936716764,-0.0023502195139386665,-0.00797473654465565,0.0118059142540415,0.0056245170307169835
3548,-0.004513649376011733,-0.016248134494376034,-0.004858408218765,-0.010380891935193884,0.0117344851183643,0.005522483716428884
3550,-0.04491823987291806,-0.006347766933846001,-0.002166922992896643,-0.02563300340338203,-0.038570472939072065,0.02346608041048539
3551,-0.017610597648198202,-0.021741319955221033,-0.007024962064944733,-0.019675958801709616,0.004130722307022831,0.012650996736764883
3552,-0.003515082694296,-0.009712384322883566,0.0009258868354785331,-0.006613733508589783,0.006197301628587566,0.007539620344068317
3553,-0.03140290489136086,-0.0096005126272076,-0.007240377803268634,-0.020501708759284233,-0.021802392264153262,0.013261330956015598
3554,-0.03162115283477427,-0.0101786986063422,-0.0010321734249658667,-0.020899925720558234,-0.02144245422843207,0.01986775229559237
3555,-0.010188067543329467,-0.004372199627195867,0.0014558189966742332,-0.007280133585262667,-0.0058158679161336,0.0087359525819369
3556,-0.0477899990799836,-0.0112172097094669,-0.008041230081750034,-0.02950360439472525,-0.0365727893705167,0.021462374312975218
3558,-0.013640560684734434,-0.010590384100188468,-0.0005615413332411001,-0.012115472392461451,-0.0030501765845459654,0.01155393105922035
3559,-0.0022852936176405002,-0.011042350949582266,-0.0005757048268408333,-0.006663822283611383,0.008757057331941766,0.00608811745677055
3560,-0.04870888535529794,-0.013253935318119433,-0.0034903229908414338,-0.030981410336708686,-0.0354549500371785,0.027491087345867252
3561,-0.0008537034277750667,-0.0080622120490445,-0.0017889796950401,-0.004457957738409783,0.007208508621269433,0.0026689780433696835
3562,-0.05533603131783387,-0.0097639983575617,-0.0047215846354453994,-0.03255001483769779,-0.04557203296027217,0.02782843020225239
3563,-0.0421106539858806,-0.007558496378102367,-0.002438726121435033,-0.024834575181991482,-0.03455215760777823,0.022395849060556448
3564,-0.04361415869411417,-0.008162081159126366,-0.0012577028625949999,-0.025888119926620268,-0.0354520775349878,0.02463041706402527
3566,-0.019813232213411268,-0.013771793412546566,-0.0048259183448053,-0.016792512812978916,-0.006041438800864702,0.011966594468173615
3567,-0.04197387091662713,-0.0026019677053755667,-0.0007696358976567,-0.02228791931100135,-0.039371903211251565,0.02151828341334465
3571,-0.02102563799017615,-0.013673330277577866,-0.0030483128826095333,-0.01734948413387701,-0.007352307712598283,0.014301171251267475
3573,-0.06637471987573977,-0.0132183930946434,-0.0054709894265217674,-0.039796556485191585,-0.05315632678109637,0.03432556705866982
3574,-0.021952661403409134,-0.0083262751755262,-0.007904167847034467,-0.015139468289467668,-0.013626386227882934,0.007235300442433201
3576,-0.04523872757092293,-0.010582436033929466,-0.004520673262534933,-0.0279105818024262,-0.03465629153699347,0.023389908539891265
3578,-0.06419469339016605,-0.02798337005367547,-0.0301702019972671,-0.04608903172192076,-0.036211323336490575,0.015918829724653662
3579,-0.0212448054626781,-0.016755249305712466,-0.0023086001965050298,-0.019000027384195282,-0.004489556156965634,0.016691427187690254
3581,-0.0341491260898145,-0.006610638668146,-0.009489845454441733,-0.02037988237898025,-0.0275384874216685,0.010890036924538516
3583,-0.04378514953798757,-0.0036506981318687333,-0.0009444837401956667,-0.02371792383492815,-0.040134451406118835,0.02277344009473248
3584,-0.0140287285343665,-0.006120473703403101,0.00010709023260223342,-0.0100746011188848,-0.007908254830963399,0.010181691351487034
3585,-0.05016597952372045,-0.020183311766849763,-0.006128683768495233,-0.03517464564528511,-0.029982667756870685,0.029045961876789875
3586,-0.04709037633735203,-0.009388590339510968,-0.020902669485108733,-0.0282394833384315,-0.03770178599784106,0.007336813853322768
3587,-0.02316987489900743,-0.005456230732225067,-0.0034389053666819005,-0.01431305281561625,-0.017713644166782363,0.010874147448934349
3588,-0.03220831267611745,-0.008583115343481067,-0.0019855441923637336,-0.020395714009799257,-0.023625197332636384,0.018410169817435523
3589,-0.0161330993165192,0.011007594820844601,8.442750141193329e-05,-0.0025627522478373,-0.0271406941373638,0.0026471797492492333
3590,-0.012207066905261368,-0.009112409138386813,-0.0033476578722997333,-0.01065973802182409,-0.003094657766874556,0.007312080149524357
3591,-0.0484225445607229,-0.009845352527148866,-0.0042565789110726665,-0.029133948543935882,-0.03857719203357403,0.024877369632863217
3592,-0.0546951983341318,-0.005028800025808466,-0.0009693196956265335,-0.029861999179970133,-0.04966639830832333,0.028892679484343597
3593,-0.03218803921156625,-0.006940837792158,0.003245969261933733,-0.019564438501862125,-0.02524720141940825,0.022810407763795858
3595,-0.01358506356288525,-0.017352108466204264,-0.012155602091688632,-0.015468586014544757,0.003767044903319014,0.003312983922856125
3596,-0.04404410398344797,-0.0084297368654265,-0.0013662323588657002,-0.026236920424437236,-0.03561436711802147,0.024870688065571536
3597,-0.007842445229642466,-0.009277920267181133,-0.0036956382809604,-0.0085601827484118,0.001435475037538667,0.004864544467451401
3598,-0.0284009829002022,-0.0076361580878797665,-0.0024838243989277857,-0.018018570494040983,-0.020764824812322433,0.015534746095113197
3599,-0.002279580999470667,-0.012214642816359733,-0.0024878342459369,-0.0072471119079152,0.009935061816889065,0.0047592776619782996
3600,-0.04784628484627947,-0.0048300340427868,-0.006352932376589467,-0.026338159444533136,-0.043016250803492674,0.01998522706794367
3601,-0.05398662184234071,-0.008155183169738,-0.0039759411224739,-0.031070902506039354,-0.04583143867260271,0.027094961383565454
3603,-0.015123683161110032,-0.004388633169587433,-0.0026379684404911462,-0.009756158165348732,-0.0107350499915226,0.007118189724857586
3604,-0.025804392026709134,-0.005596531050181733,-0.0032941682267242,-0.015700461538445433,-0.0202078609765274,0.012406293311721233
3605,-0.05853986527771973,-0.022542802763232565,-0.015577137145850668,-0.04054133402047615,-0.03599706251448717,0.024964196874625477
3606,-0.021586931974452005,-0.006812569456908166,-0.004236217042386833,-0.014199750715680085,-0.01477436251754384,0.009963533673293251
3607,0.004456881564272434,-0.004643891861067967,-0.0017586840725716,-9.350514839776653e-05,0.009100773425340401,-0.0016651789241738334
3608,0.004774041285018734,-0.008558779141664934,-0.0005866095732457001,-0.0018923689283231,0.013332820426683668,0.0013057593550773999
3609,-0.035790991310188036,-0.018601508993720265,-0.0010012702878110001,-0.02719625015195415,-0.01718948231646777,0.02619497986414315
3610,-0.04396669112565333,-0.0050871388509522,-0.005074058189597833,-0.024526914988302766,-0.03887955227470113,0.019452856798704933
3611,-0.04618483732680351,-0.0038091331852873,-0.0022800034046984332,-0.024996985256045403,-0.04237570414151621,0.02271698185134697
3612,-0.003081272745207733,0.0021657914738474333,-0.0016648554232592332,-0.0004577406356801499,-0.0052470642190551664,-0.0012071147875790833
3613,-0.020262042231616234,-0.009978688797037267,-0.0039734723660983,-0.015120365514326752,-0.010283353434578967,0.011146893148228452
3614,-0.03098644775881635,-0.011014038131449633,-0.0031178799702338664,-0.02100024294513299,-0.019972409627366718,0.017882362974899126
3615,-0.0023687048341238335,-0.006375001934752121,-0.0007213761170779667,-0.004371853384437977,0.004006297100628288,0.0036504772673600105
3616,-0.04000143965768044,-0.014574986996264533,-0.0043074873595646,-0.027288213326972486,-0.025426452661415903,0.022980725967407887
3617,-0.0449770563436527,-0.018206454150010567,-0.0026227414062004336,-0.03159175524683163,-0.02677060219364213,0.0289690138406312
3618,-0.010595902226290067,-0.011532871603110633,-0.00024319640048050002,-0.01106438691470035,0.0009369693768205654,0.010821190514219849
3619,-0.030143707094639705,-0.008033864170324034,-0.0038894147018847334,-0.01908878563248187,-0.02210984292431567,0.015199370930597136
3620,-0.0162396926049761,0.007669751592458134,-0.0012584843696675334,-0.0042849705062589834,-0.023909444197434234,0.00302648613659145
3621,-0.049680791221921705,-0.009965590962374433,-0.0026957609092126667,-0.02982319109214807,-0.03971520025954727,0.027127430182935404
3623,-0.028831129944483235,-0.008805782401042335,-0.0029361299475751668,-0.018818456172762784,-0.020025347543440902,0.015882326225187617
3624,-0.011016442051513068,-0.009242327117800833,-0.0054617016273455,-0.01012938458465695,-0.0017741149337122345,0.004667682957311449
3625,-0.040646819081348554,-0.0314247340139395,-0.007179775519562801,-0.036035776547644026,-0.009222085067409055,0.028856001028081224
3627,-0.05303872348655727,-0.006670502123648066,-0.0042897038397187,-0.029854612805102668,-0.046368221362909204,0.025564908965383968
3628,-0.005878967742264367,-0.010030894465817933,-0.005310591339712599,-0.007954931104041149,0.004151926723553566,0.00264433976432855
3629,-0.0752788849540177,-0.025884477606454265,-0.014933856565150734,-0.050581681280235984,-0.04939440734756344,0.03564782471508525
3630,0.0021756520875129003,-0.0035990970593654664,0.015554531608003333,-0.0007117224859262831,0.005774749146878366,0.016266254093929615
3631,-0.0032613681792671664,-0.0224969829980308,0.0095809488649081,-0.012879175588648983,0.01923561481876363,0.022460124453557086
3632,-0.04736539580142927,-0.012703657535260732,-0.004866551765775167,-0.030034526668345,-0.034661738266168536,0.025167974902569834
3633,-0.0273937749608104,-0.011055208859680699,-0.0027389850614646,-0.01922449191024555,-0.0163385661011297,0.01648550684878095
3634,-0.0039792642680133,-0.008004642456723799,-0.004894401586107033,-0.00599195336236855,0.004025378188710499,0.0010975517762615164
3635,-0.017803947991661868,0.0015056736346216665,-0.0018617646483100334,-0.0081491371785201,-0.019309621626283534,0.006287372530210067
3636,0.0011132138469651998,-0.012664944119562134,-0.0032079205740632335,-0.005775865136298467,0.013778157966527333,0.0025679445622352336
3637,-0.034930425017348034,-0.0182118258315149,-0.008120951476582566,-0.026571125424431467,-0.016718599185833134,0.0184501739478489
3638,-0.01760046055071843,-0.015556691930852198,-0.005951271203350533,-0.016578576240785313,-0.0020437686198662326,0.010627305037434781
3639,-0.011693195504617032,0.0016340065393736331,-0.0015984648006829333,-0.0050295944826217,-0.013327202043990665,0.0034311296819387665
3640,-0.030025525347696997,-0.009641837092620566,0.008326171193420802,-0.019833681220158782,-0.02038368825507643,0.028159852413579586
3641,0.0018339407611825665,-0.015293327005169166,0.0006517396174263336,-0.0067296931219933,0.017127267766351734,0.007381432739419633
3642,-0.023987832859126233,-0.008194759258506334,0.0023060611028222337,-0.016091296058816283,-0.0157930736006199,0.018397357161638518
3643,-0.011537706668374165,0.0005736388025156335,0.0008844397538169667,-0.005482033932929266,-0.012111345470889798,0.006366473686746233
3644,-0.0007434066110701666,-0.020183828661827368,-0.0061181388485483,-0.010463617636448767,0.019440422050757203,0.004345478787900467
3645,-0.018689945277641267,-0.003930486621064434,0.00041713493344886654,-0.01131021594935285,-0.014759458656576834,0.011727350882801716
3646,-0.00017157734384156634,0.0006372024606786667,0.0018536885817246676,0.00023281255841855016,-0.000808779804520233,0.0016208760233061175
3647,-0.0162845643190601,-0.03213257628929857,-0.0219813269269042,-0.024208570304179333,0.015848011970238468,0.0022272433772751316
3648,-0.017027831537312434,-0.015174887222292899,-0.0008090661321388669,-0.016101359379802668,-0.0018529443150195352,0.015292293247663801
3649,-0.00039476030453303325,-0.011641596037574633,-0.003948009501139954,-0.006018178171053833,0.0112468357330416,0.0020701686699138794
3650,-0.01271728575588185,-0.013071006547741201,-0.010609295317427166,-0.012894146151811526,0.00035372079185935074,0.00228485083438436
3651,-0.0332997000089171,-0.02122225158397813,-0.016916700110268433,-0.027260975796447616,-0.012077448424938967,0.010344275686179183
3653,-0.022451626309201347,-0.003952163037472467,-0.0011119835991612334,-0.013201894673336908,-0.01849946327172888,0.012089911074175674
3654,-0.0025794825214493,-0.0114695715060837,-0.0039481507597258,-0.0070245270137665,0.008890088984634401,0.0030763762540407004
3655,-0.03241746343865647,-0.008959709688062667,-0.00019066323976196656,-0.02068858656335957,-0.023457753750593807,0.0204979233235976
3657,-0.0002368102657982,-0.012816621536061432,-0.0020805746458058333,-0.006526715900929816,0.012579811270263232,0.0044461412551239825
3658,-0.0586520840390396,-0.018166853724184067,-0.010705902163195967,-0.038409468881611834,-0.04048523031485553,0.027703566718415867
3659,-0.05932895577765166,-0.019681619299189435,-0.014561812147824866,-0.039505287538420544,-0.039647336478462226,0.02494347539059568
3660,-0.04263168656504163,-0.016727699334376532,-0.014692707776620533,-0.02967969294970908,-0.025903987230665095,0.014986985173088547
3661,-0.012383212789181766,-0.0119256802938685,-0.0011463057393030999,-0.012154446541525133,-0.0004575324953132662,0.011008140802222033
3662,-0.02565537631814185,-0.014345152021003732,0.0005919447722404334,-0.02000026416957279,-0.011310224297138119,0.020592208941813222
3663,-0.015851506588781133,-0.0005114511681848334,-0.012713364146425333,-0.008181478878482983,-0.015340055420596299,-0.00453188526794235
3664,-0.0080322513369766,-0.01711123184894413,-0.0040977856467398,-0.012571741592960366,0.009078980511967531,0.008473955946220565
3666,-0.0016818917377230999,-0.008349207724913732,-0.0014083671371390002,-0.005015549731318416,0.006667315987190632,0.0036071825941794153
3668,-0.0361606669351848,0.0032306834908333664,-0.0022048176267628334,-0.016464991722175717,-0.039391350426018164,0.014260174095412883
3669,-0.029958447159143867,-0.007505905338007067,-0.0013036479989502001,-0.01873217624857547,-0.0224525418211368,0.01742852824962527
3671,-0.017549266104153468,0.0012468208969108002,-0.0033275297239680336,-0.008151222603621333,-0.01879608700106427,0.004823692879653299
3672,-0.036094465190359304,-0.015791500490158566,-0.007770939155470967,-0.025942982840258935,-0.020302964700200737,0.018172043684787968
3673,-0.023949173859188735,-0.012254328866312331,-0.0046578514647937,-0.018101751362750534,-0.011694844992876404,0.013443899897956833
3674,-0.04276581384899677,-0.0076483325335649005,-0.0016341655689076668,-0.025207073191280835,-0.03511748131543187,0.023572907622373167
3676,-0.03525341068101013,0.0031113023145344,-0.001993626080651733,-0.016071054183237864,-0.03836471299554453,0.01407742810258613
3677,-0.009247794424678166,-0.009154345530822033,-0.0036197186482217337,-0.009201069977750099,-9.344889385613266e-05,0.005581351329528365
3678,-0.0023045067599655003,-0.011967712345620168,0.0007758660101309999,-0.007136109552792834,0.009663205585654668,0.007911975562923834
3679,0.010624725961905767,-0.0111962678697958,-0.0056533764571643,-0.000285770953945017,0.021820993831701566,-0.005367605503219283
3680,-0.03357104238919156,-0.0006409349456457667,0.0006231522828749333,-0.017105988667418665,-0.0329301074435458,0.017729140950293598
3681,-0.0368908067240648,-0.013251239729420267,-0.0033728154555673997,-0.025071023226742532,-0.023639566994644534,0.02169820777117513
3682,-0.034838076262754765,-0.0011930852818648,0.0067223891565621335,-0.018015580772309782,-0.033644990980889966,0.024737969928871915
3684,-0.0238282772538112,-0.015850856832890434,-0.0011496583856741335,-0.01983956704335082,-0.007977420420920766,0.018689908657676686
3685,-0.0128137135908173,-0.015184928377980434,-0.0026130438957208666,-0.013999320984398867,0.0023712147871631332,0.011386277088678001
3686,-0.030128124945471037,-0.0204548416936062,-0.0068405859561936335,-0.02529148331953862,-0.009673283251864836,0.018450897363344987
3688,-0.0348108838239686,-0.0113340774151178,-0.001026013993645,-0.0230724806195432,-0.023476806408850803,0.022046466625898202
3689,0.007152440696054734,-0.010530426766962834,-0.0024359934581336,-0.00168899303545405,0.017682867463017567,-0.00074700042267955
3690,-0.0491306283067893,7.157331571999931e-06,-0.006396181297825866,-0.02456173548760865,-0.0491377856383613,0.018165554189782784
3691,-0.0729607080343707,-0.015190901072191634,-0.008910021606133467,-0.04407580455328117,-0.057769806962179066,0.0351657829471477
3692,-0.047268399689737596,-0.014569434421158734,-0.006570709377226767,-0.030918917055448164,-0.032698965268578864,0.024348207678221396
3693,-0.053238572217330804,-0.02029701388196893,-0.0097773974730415,-0.03676779304964987,-0.03294155833536187,0.026990395576608366
3694,-0.04344892638283274,-0.007184464483480833,-0.009541015169494599,-0.025316695433156785,-0.0362644618993519,0.015775680263662186
3695,-0.021474964344887663,-0.018345418467178534,-0.007766721501278367,-0.019910191406033097,-0.0031295458777091285,0.01214346990475473
3696,-0.010613417886672133,-0.008700836360042633,-0.006658517390194567,-0.009657127123357383,-0.0019125815266295004,0.0029986097331628162
3697,-0.013510960106837899,-0.020608072346666464,-0.007225985437540866,-0.017059516226752183,0.007097112239828566,0.009833530789211318
3699,-0.0315566030676867,-0.0033405808801359005,-0.0057192175308788005,-0.017448591973911298,-0.028216022187550798,0.011729374443032497
3700,-0.023593505948159635,-0.018592813278876397,-0.014831093135674732,-0.021093159613518014,-0.0050006926692832375,0.0062620664778432825
3702,-0.029835497893821603,-0.0112098548420274,0.0005287703090419334,-0.0205226763679245,-0.018625643051794205,0.021051446676966432
3703,-0.012759451178137232,-0.0027455430077246,-0.0030020460767758664,-0.007752497092930916,-0.010013908170412632,0.00475045101615505
3704,-0.004616721510005733,-0.014899954231276135,-0.0072734685454388,-0.009758337870640933,0.010283232721270403,0.0024848693252021332
3705,-0.025317300673558432,-0.0052131351558683675,-0.003565785105990267,-0.0152652179147134,-0.020104165517690065,0.011699432808723133
3706,-0.0010830216119102002,-0.010609754080641466,-0.00039577536334333324,-0.005846387846275833,0.009526732468731267,0.0054506124829325
3707,-0.05553108994539666,-0.017068783921854565,-0.007435108727024668,-0.03629993693362561,-0.0384623060235421,0.028864828206600943
3708,0.0004287921760645335,-0.017790007076522067,-0.014453624725699799,-0.008680607450228767,0.0182187992525866,-0.0057730172754710315
3709,-0.023754659621936736,-0.013578323674600866,-0.0037346696110733667,-0.0186664916482688,-0.01017633594733587,0.014931822037195433
